TS_ID,Name,Constant
664d3de85f2355673b09aed5,"Leon's hideout key",ItemTpl.KEY_LEONS_HIDEOUT
5937ee6486f77408994ba448,"Machinery key",ItemTpl.KEY_MACHINERY
63a39e1d234195315d4020bd,"Primorsky 46-48 skybridge key",ItemTpl.KEY_PRIMORSKY_4648_SKYBRIDGE
64d4b23dc1b37504b41ac2b6,"Rusted bloody key",ItemTpl.KEY_RUSTED_BLOODY
664d3db6db5dea2bad286955,"Shatun's hideout key",ItemTpl.KEY_SHATUNS_HIDEOUT
593962ca86f774068014d9af,"Unknown key",ItemTpl.KEY_UNKNOWN
664d3ddfdda2e85aca370d75,"Voron's hideout key",ItemTpl.KEY_VORONS_HIDEOUT
664a5428d5e33a713b622379,"APOK Tactical Wasteland Gladius",ItemTpl.KNIFE_APOK_TACTICAL_WASTELAND_GLADIUS
65ca457b4aafb5d7fc0dcb5d,"United Cutlery M48 Tactical Kukri",ItemTpl.KNIFE_UNITED_CUTLERY_M48_TACTICAL_KUKRI
62e7e7bbe6da9612f743f1e0,"GP-25 Kostyor 40mm underbarrel grenade launcher",ItemTpl.LAUNCHER_GP25_KOSTYOR_40MM_UNDERBARREL_GRENADE
5648b62b4bdc2d9d488b4585,"GP-34 40mm underbarrel grenade launcher",ItemTpl.LAUNCHER_GP34_40MM_UNDERBARREL_GRENADE
6357c98711fb55120211f7e1,"M203 40mm underbarrel grenade launcher",ItemTpl.LAUNCHER_M203_40MM_UNDERBARREL_GRENADE
567143bf4bdc2d1a0f8b4567,"Pistol case",ItemTpl.LOCKABLECONTAINER_PISTOL_CASE
65268d8ecb944ff1e90ea385,"Degtyarev RPDN 7.62x39 machine gun",ItemTpl.MACHINEGUN_DEGTYAREV_RPDN_762X39_MACHINE_GUN
64637076203536ad5600c990,"Kalashnikov PKM 7.62x54R machine gun",ItemTpl.MACHINEGUN_KALASHNIKOV_PKM_762X54R_MACHINE_GUN
64ca3d3954fc657e230529cc,"Kalashnikov PKP 7.62x54R infantry machine gun",ItemTpl.MACHINEGUN_KALASHNIKOV_PKP_762X54R_INFANTRY_MACHINE_GUN
5c6175362e221600133e3b94,"AK 7.62x39 ProMag AK-A-16 73-round drum magazine",ItemTpl.MAGAZINE_366TKM_AKA16_73RND
5cfe8010d7ad1a59283b14c6,"AK 7.62x39 X Products X-47 50-round drum magazine",ItemTpl.MAGAZINE_366TKM_X47_762_50RND
544a37c44bdc2d25388b4567,"AR-15 5.56x45 SureFire MAG5-60 STANAG 60-round magazine",ItemTpl.MAGAZINE_556X45_MAG560_60RND
59c1383d86f774290a37e0ca,"AR-15 5.56x45 Magpul PMAG D-60 STANAG 60-round magazine",ItemTpl.MAGAZINE_556X45_PMAG_D60_60RND
65ddcc9cfa85b9f17d0dfb07,"Mark of The Unheard",ItemTpl.MARKOFUNKNOWN_MARK_OF_THE_UNHEARD
5fc22d7c187fea44d52eda44,"SWORD International Mk-18 .338 LM marksman rifle",ItemTpl.MARKSMANRIFLE_SWORD_INTERNATIONAL_MK18_338_LM_MARKSMAN_RIFLE
57838ad32459774a17445cd2,"VSS Vintorez 9x39 special sniper rifle",ItemTpl.MARKSMANRIFLE_VSS_VINTOREZ_9X39_SPECIAL_SNIPER_RIFLE
5e8488fa988a8701445df1e4,"CALOK-B hemostatic applicator",ItemTpl.MEDICAL_CALOKB_HEMOSTATIC_APPLICATOR
5e99735686f7744bfc4af32c,"Sanitar kit",ItemTpl.MEDICAL_SANITAR_KIT
5755356824597772cb798962,"AI-2 medkit",ItemTpl.MEDKIT_AI2
5e99711486f7744bfc4af328,"Sanitar's first aid kit",ItemTpl.MEDKIT_SANITARS_FIRST_AID_KIT
5e21ca18e4d47f0da15e77dd,"AK CNC Warrior 5.56x45 muzzle device adapter",ItemTpl.MUZZLECOMBO_AK_CNC_WARRIOR_556X45_MUZZLE_DEVICE_ADAPTER
5c0558060db834001b735271,"L3Harris GPNVG-18 night vision goggles",ItemTpl.NIGHTVISION_L3HARRIS_GPNVG18_NIGHT_VISION_GOGGLES
5d025cc1d7ad1a53845279ef,"AR-15 HK Ergo PSG-1 style pistol grip",ItemTpl.PISTOLGRIP_AR15_HK_ERGO_PSG1_STYLE_PISTOL_GRIP
666b11055a706400b717cfa5,"Tripwire installation kit",ItemTpl.PLANTINGKITS_TRIPWIRE_INSTALLATION_KIT
62e910aaf957f2915e0a5e36,"Digital secure DSP radio transmitter",ItemTpl.RADIOTRANSMITTER_DIGITAL_SECURE_DSP_RADIO_TRANSMITTER
665730fa4de4820934746c48,"Unlocked equipment crate (Rare)",ItemTpl.RANDOMLOOTCONTAINER_ARENA_GEARCRATE_BLUE_OPEN
66573310a1657263d816a139,"Unlocked valuables crate (Rare)",ItemTpl.RANDOMLOOTCONTAINER_ARENA_JEWELRYCRATE_BLUE_OPEN
665732f4464c4b4ba4670fa9,"Unlocked supply crate (Rare)",ItemTpl.RANDOMLOOTCONTAINER_ARENA_JUNKCRATE_BLUE_OPEN
665732e7ac60f009f270d1ef,"Unlocked weapon crate (Rare)",ItemTpl.RANDOMLOOTCONTAINER_ARENA_WEAPONCRATE_BLUE_OPEN
674098588466ebb03408b210,"Opened box",ItemTpl.RANDOMLOOTCONTAINER_EVENT_CONTAINER_CONTRABAND_FAKE
674078c4a9c9adf0450d59f9,"Opened case",ItemTpl.RANDOMLOOTCONTAINER_EVENT_CONTAINER_CONTRABAND_MAIN
6275303a9f372d6ea97f9ec7,"Milkor M32A1 MSGL 40mm grenade launcher",ItemTpl.REVOLVER_MILKOR_M32A1_MSGL_40MM_GRENADE_LAUNCHER
544a11ac4bdc2d470e8b456a,"Secure container Alpha",ItemTpl.SECURE_CONTAINER_ALPHA
5857a8b324597729ab0a0e7d,"Secure container Beta",ItemTpl.SECURE_CONTAINER_BETA
59db794186f77448bc595262,"Secure container Epsilon",ItemTpl.SECURE_CONTAINER_EPSILON
5857a8bc2459772bad15db29,"Secure container Gamma",ItemTpl.SECURE_CONTAINER_GAMMA
665ee77ccf2d642e98220bca,"Secure container Gamma",ItemTpl.SECURE_CONTAINER_GAMMA_TUE
5c093ca986f7740a1867ab12,"Secure container Kappa",ItemTpl.SECURE_CONTAINER_KAPPA
664a55d84a90fc2c8a6305c9,"Secure container Theta",ItemTpl.SECURE_CONTAINER_THETA
5732ee6a24597719ae0c0281,"Waist pouch",ItemTpl.SECURE_WAIST_POUCH
66ffa9b66e19cc902401c5e8,"MPS Auto Assault-12 Gen 1 12ga automatic shotgun",ItemTpl.SHOTGUN_MPS_AUTO_ASSAULT12_GEN_1_12GA_AUTOMATIC
67124dcfa3541f2a1f0e788b,"MPS Auto Assault-12 Gen 2 12ga automatic shotgun",ItemTpl.SHOTGUN_MPS_AUTO_ASSAULT12_GEN_2_12GA_AUTOMATIC
5e848cc2988a8701445df1e8,"TOZ KS-23M 23x75mm pump-action shotgun",ItemTpl.SHOTGUN_TOZ_KS23M_23X75MM_PUMPACTION
620109578d82e67e7911abf2,"ZiD SP-81 26x75 signal pistol",ItemTpl.SIGNALPISTOL_ZID_SP81_26X75_SIGNAL_PISTOL
627e14b21713922ded6f2c15,"Accuracy International AXMC .338 LM bolt-action sniper rifle",ItemTpl.SNIPERRIFLE_ACCURACY_INTERNATIONAL_AXMC_338_LM_BOLTACTION_SNIPER_RIFLE
63fc44e2429a8a166c7f61e6,"Armasight Zeus-Pro 640 2-8x50 30Hz thermal scope",ItemTpl.SPECIALSCOPE_ARMASIGHT_ZEUSPRO_640_28X50_30HZ_THERMAL_SCOPE
5d1b5e94d7ad1a2b865a96b0,"FLIR RS-32 2.25-9x 35mm 60Hz thermal riflescope",ItemTpl.SPECIALSCOPE_FLIR_RS32_2259X_35MM_60HZ_THERMAL_RIFLESCOPE
6478641c19d732620e045e17,"SIG Sauer ECHO1 1-2x30mm 30Hz thermal reflex scope",ItemTpl.SPECIALSCOPE_SIG_SAUER_ECHO1_12X30MM_30HZ_THERMAL_REFLEX_SCOPE
5a1eaa87fcdbcb001865f75e,"Trijicon REAP-IR thermal scope",ItemTpl.SPECIALSCOPE_TRIJICON_REAPIR_THERMAL_SCOPE
63a0b2eabea67a6d93009e52,"Radio repeater",ItemTpl.SPECITEM_RADIO_REPEATER
6655e35b6bc645cb7b059912,"""The Eye"" mortar strike signaling device",ItemTpl.SPECITEM_THE_EYE_MORTAR_STRIKE_SIGNALING_DEVICE
5b4391a586f7745321235ab2,"WI-FI Camera",ItemTpl.SPECITEM_WIFI_CAMERA
5ed515c8d380ab312177c0fa,"3-(b-TG) stimulant injector",ItemTpl.STIM_3BTG_STIMULANT_INJECTOR
5c10c8fd86f7743d7d706df3,"Adrenaline injector",ItemTpl.STIM_ADRENALINE_INJECTOR
5ed515f6915ec335206e4152,"AHF1-M stimulant injector",ItemTpl.STIM_AHF1M_STIMULANT_INJECTOR
5ed515e03a40a50460332579,"L1 (Norepinephrine) injector",ItemTpl.STIM_L1_NOREPINEPHRINE_INJECTOR
5ed5160a87bb8443d10680b5,"Meldonin injector",ItemTpl.STIM_MELDONIN_INJECTOR
5ed51652f6c34d2cc26336a1,"M.U.L.E. stimulant injector",ItemTpl.STIM_MULE_STIMULANT_INJECTOR
5ed5166ad380ab312177c100,"Obdolbos cocktail injector",ItemTpl.STIM_OBDOLBOS_COCKTAIL_INJECTOR
637b6251104668754b72f8f9,"Perfotoran (Blue Blood) stimulant injector",ItemTpl.STIM_PERFOTORAN_BLUE_BLOOD_STIMULANT_INJECTOR
5c0e530286f7747fa1419862,"Propital regenerative stimulant injector",ItemTpl.STIM_PROPITAL_REGENERATIVE_STIMULANT_INJECTOR
5c0e531286f7747fa54205c2,"SJ1 TGLabs combat stimulant injector",ItemTpl.STIM_SJ1_TGLABS_COMBAT_STIMULANT_INJECTOR
5c0e531d86f7747fa23f4d42,"SJ6 TGLabs combat stimulant injector",ItemTpl.STIM_SJ6_TGLABS_COMBAT_STIMULANT_INJECTOR
637b620db7afa97bfc3d7009,"Trimadol stimulant injector",ItemTpl.STIM_TRIMADOL_STIMULANT_INJECTOR
5fca138c2a7b221b2852a5c6,"xTG-12 antidote injector",ItemTpl.STIM_XTG12_ANTIDOTE_INJECTOR
5c0e533786f7747fa23f4d47,"Zagustin hemostatic drug injector",ItemTpl.STIM_ZAGUSTIN_HEMOSTATIC_DRUG_INJECTOR
5b47574386f77428ca22b2ed,"Energy elements",NOT_FOUND
5b47574386f77428ca22b2ee,"Building materials",NOT_FOUND
5b47574386f77428ca22b2ef,"Electronics",NOT_FOUND
5b47574386f77428ca22b2f0,"Household materials",NOT_FOUND
5b47574386f77428ca22b2f1,"Valuables",NOT_FOUND
5b47574386f77428ca22b2f2,"Flammable materials",NOT_FOUND
5b47574386f77428ca22b2f3,"Medical supplies",NOT_FOUND
5b47574386f77428ca22b2f4,"Others",NOT_FOUND
5b47574386f77428ca22b2f6,"Tools",NOT_FOUND
5b47574386f77428ca22b32f,"Facecovers",NOT_FOUND
5b47574386f77428ca22b330,"Headgear",NOT_FOUND
5b47574386f77428ca22b331,"Eyewear",NOT_FOUND
5b47574386f77428ca22b335,"Drinks",NOT_FOUND
5b47574386f77428ca22b336,"Food",NOT_FOUND
5b47574386f77428ca22b337,"Pills",NOT_FOUND
5b47574386f77428ca22b338,"Medkits",NOT_FOUND
5b47574386f77428ca22b339,"Injury treatment",NOT_FOUND
5b47574386f77428ca22b33a,"Injectors",NOT_FOUND
5b47574386f77428ca22b33b,"Rounds",NOT_FOUND
5b47574386f77428ca22b33c,"Ammo packs",NOT_FOUND
5b47574386f77428ca22b33e,"Barter items",NOT_FOUND
5b47574386f77428ca22b33f,"Gear",NOT_FOUND
5b47574386f77428ca22b340,"Provisions",NOT_FOUND
5b47574386f77428ca22b341,"Info items",NOT_FOUND
5b47574386f77428ca22b342,"Keys",NOT_FOUND
5b47574386f77428ca22b343,"Maps",NOT_FOUND
5b47574386f77428ca22b344,"Medication",NOT_FOUND
5b47574386f77428ca22b345,"Special equipment",NOT_FOUND
5b47574386f77428ca22b346,"Ammo",NOT_FOUND
5b5f6f3c86f774094242ef87,"Headsets",NOT_FOUND
5b5f6f6c86f774093f2ecf0b,"Backpacks",NOT_FOUND
5b5f6f8786f77447ed563642,"Tactical rigs",NOT_FOUND
5b5f6fa186f77409407a7eb7,"Storage containers",NOT_FOUND
5b5f6fd286f774093f2ecf0d,"Secure containers",NOT_FOUND
5b5f701386f774093f2ecf0f,"Body armor",NOT_FOUND
5b5f704686f77447ec5d76d7,"Gear components",NOT_FOUND
5b5f71a686f77447ed5636ab,"Weapon parts & mods",NOT_FOUND
5b5f71b386f774093f2ecf11,"Functional mods",NOT_FOUND
5b5f71c186f77409407a7ec0,"Bipods",NOT_FOUND
5b5f71de86f774093f2ecf13,"Foregrips",NOT_FOUND
5b5f724186f77447ed5636ad,"Muzzle devices",NOT_FOUND
5b5f724c86f774093f2ecf15,"Flashhiders & brakes",NOT_FOUND
5b5f72f786f77447ec5d7702,"Muzzle adapters",NOT_FOUND
5b5f731a86f774093e6cb4f9,"Suppressors",NOT_FOUND
5b5f736886f774094242f193,"Light & laser devices",NOT_FOUND
5b5f737886f774093e6cb4fb,"Tactical combo devices",NOT_FOUND
5b5f73ab86f774094242f195,"Flashlights",NOT_FOUND
5b5f73c486f77447ec5d7704,"Laser aiming modules",NOT_FOUND
5b5f73ec86f774093e6cb4fd,"Sights",NOT_FOUND
5b5f740a86f77447ec5d7706,"Assault scopes",NOT_FOUND
5b5f742686f774093e6cb4ff,"Collimators",NOT_FOUND
5b5f744786f774094242f197,"Compact collimators",NOT_FOUND
5b5f746686f77447ec5d7708,"Iron sights",NOT_FOUND
5b5f748386f774093e6cb501,"Optics",NOT_FOUND
5b5f749986f774094242f199,"Special purpose sights",NOT_FOUND
5b5f74cc86f77447ec5d770a,"Auxiliary parts",NOT_FOUND
5b5f750686f774093e6cb503,"Gear mods",NOT_FOUND
5b5f751486f77447ec5d770c,"Charging handles",NOT_FOUND
5b5f752e86f774093e6cb505,"Launchers",NOT_FOUND
5b5f754a86f774094242f19b,"Magazines",NOT_FOUND
5b5f755f86f77447ec5d770e,"Mounts",NOT_FOUND
5b5f757486f774093e6cb507,"Stocks & chassis",NOT_FOUND
5b5f759686f774094242f19d,"Magwells",NOT_FOUND
5b5f75b986f77447ec5d7710,"Vital parts",NOT_FOUND
5b5f75c686f774094242f19f,"Barrels",NOT_FOUND
5b5f75e486f77447ec5d7712,"Handguards",NOT_FOUND
5b5f760586f774093e6cb509,"Gas blocks",NOT_FOUND
5b5f761f86f774094242f1a1,"Pistol grips",NOT_FOUND
5b5f764186f77447ec5d7714,"Receivers & slides",NOT_FOUND
5b5f78b786f77447ed5636af,"Money",NOT_FOUND
5b5f78dc86f77409407a7f8e,"Weapons",NOT_FOUND
5b5f78e986f77447ed5636b1,"Assault carbines",NOT_FOUND
5b5f78fc86f77409407a7f90,"Assault rifles",NOT_FOUND
5b5f791486f774093f2ed3be,"Marksman rifles",NOT_FOUND
5b5f792486f77447ed5636b3,"Pistols",NOT_FOUND
5b5f794b86f77409407a7f92,"Shotguns",NOT_FOUND
5b5f796a86f774093f2ed3c0,"Submachine guns",NOT_FOUND
5b5f798886f77447ed5636b5,"Bolt-action rifles",NOT_FOUND
5b5f79a486f77409407a7f94,"Machine guns",NOT_FOUND
5b5f79d186f774093f2ed3c2,"Grenade launchers",NOT_FOUND
5b5f79eb86f77447ed5636b7,"Special weapons",NOT_FOUND
5b5f7a0886f77409407a7f96,"Melee weapons",NOT_FOUND
5b5f7a2386f774093f2ed3c4,"Throwables",NOT_FOUND
5b619f1a86f77450a702a6f3,"Task items",NOT_FOUND
5c518ec986f7743b68682ce2,"Mechanical keys",NOT_FOUND
5c518ed586f774119a772aee,"Electronic keys",NOT_FOUND
6564b96a189fe36f356d177c,"",NOT_FOUND
63da4dbee8fa73e22500001a,"UNKNOWN",NOT_FOUND
63da4dbee8fa73e22500001b,"UNKNOWN",NOT_FOUND
63da4dbee8fa73e22500001c,"UNKNOWN",NOT_FOUND
63da4dbee8fa73e22500001d,"UNKNOWN",NOT_FOUND
63da4dbee8fa73e225000001,"UNKNOWN",NOT_FOUND
63da4dbee8fa73e225000002,"UNKNOWN",NOT_FOUND
63da4dbee8fa73e225000003,"UNKNOWN",NOT_FOUND
63da4dbee8fa73e225000004,"UNKNOWN",NOT_FOUND
63da4dbee8fa73e225000005,"UNKNOWN",NOT_FOUND
63da4dbee8fa73e225000006,"UNKNOWN",NOT_FOUND
63da4dbee8fa73e225000007,"UNKNOWN",NOT_FOUND
63da4dbee8fa73e225000008,"UNKNOWN",NOT_FOUND
63da4dbee8fa73e225000009,"UNKNOWN",NOT_FOUND
63da4dbee8fa73e225000010,"UNKNOWN",NOT_FOUND
63da4dbee8fa73e225000011,"UNKNOWN",NOT_FOUND
63da4dbee8fa73e225000012,"UNKNOWN",NOT_FOUND
63da4dbee8fa73e225000013,"UNKNOWN",NOT_FOUND
63da4dbee8fa73e225000014,"UNKNOWN",NOT_FOUND
63da4dbee8fa73e225000015,"UNKNOWN",NOT_FOUND
63da4dbee8fa73e225000016,"UNKNOWN",NOT_FOUND
62710974e71632321e5afd5f,"UNKNOWN",NOT_FOUND
62710a8c403346379e3de9be,"UNKNOWN",NOT_FOUND
62710a69adfbd4354d79c58e,"UNKNOWN",NOT_FOUND
6271093e621b0a76055cd61e,"UNKNOWN",NOT_FOUND
62710a0e436dcc0b9c55f4ec,"UNKNOWN",NOT_FOUND
63966fccac6f8f3c677b9d89,"UNKNOWN",QuestTpl.SNATCH
6179ad0a6e9dd54ac275e3f2,"UNKNOWN",QuestTpl.THE_HUNTSMAN_PATH_OUTCASTS
5bc47dbf86f7741ee74e93b9,"UNKNOWN",QuestTpl.THE_TARKOV_SHOOTER_PART_3
